child_id;parent_id;y_label
САМАРЦЫ;САМАРА (ГОРОД);0
САМАРСКАЯ ОБЛАСТЬ;САМАРА (ГОРОД);0
МНОГОРАЗОВЫЙ;ОДНОРАЗОВЫЙ;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;КАРТОФЕЛЬ (ОВОЩИ);0
ГОРОД ОРЕНБУРГСКОЙ ОБЛАСТИ;ОРЕНБУРГСКАЯ ОБЛАСТЬ;0
ОРЕНБУРГ;ОРЕНБУРГСКАЯ ОБЛАСТЬ;0
ПРИУРАЛЬЕ;ОРЕНБУРГСКАЯ ОБЛАСТЬ;0
ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;ОРЕНБУРГСКАЯ ОБЛАСТЬ;0
УРАЛЬСКИЙ ЭКОНОМИЧЕСКИЙ РАЙОН РФ;ОРЕНБУРГСКАЯ ОБЛАСТЬ;0
ЮЖНЫЙ УРАЛ;ОРЕНБУРГСКАЯ ОБЛАСТЬ;0
ЭКОНОМИКА;СУБЪЕКТ МАЛОГО ПРЕДПРИНИМАТЕЛЬСТВА;0
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ;ЛЕТНЯЯ ШИНА;0
ПРОМЫШЛЕННОСТЬ;ОЛАДЬЯ;0
ЭКОНОМИКА;ОЛАДЬЯ;0
ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ;СЕМАФОР (СИГНАЛЬНОЕ УСТРОЙСТВО);0
ДОМОДЕДОВСКИЙ РАЙОН;ДОМОДЕДОВО (АЭРОПОРТ);0
АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ);ДОМОДЕДОВО (АЭРОПОРТ);0
ИСКУССТВО;ВЕНГЕРКА (ТАНЕЦ);0
ТАНЕЦ;ВЕНГЕРКА (ТАНЕЦ);0
МОДА;ЦИЛИНДР (ШЛЯПА);0
ОДЕЖДА;ЦИЛИНДР (ШЛЯПА);0
ПРОМЫШЛЕННОСТЬ;КОРЖ;0
ЭКОНОМИКА;КОРЖ;0
ПРАВОВАЯ СИСТЕМА;КАССАЦИОННОЕ ПРОИЗВОДСТВО;0
СУДОУСТРОЙСТВО;КАССАЦИОННОЕ ПРОИЗВОДСТВО;0
БИОХИМИЯ;ГЛЮКОЗА;0
ПРОМЫШЛЕННОСТЬ;ДУБ (ДРЕВЕСИНА);0
ЭКОНОМИКА;ДУБ (ДРЕВЕСИНА);0
ЦВЕТ, ОКРАСКА;БОЛОТНЫЙ ЦВЕТ;0
КУЛИНАРНОЕ ИСКУССТВО;ОБЪЕСТЬ С КРАЕВ;0
МЕДИЦИНА;ИСКУССТВЕННОЕ СЕРДЦЕ;0
ПРОМЫШЛЕННОСТЬ;ИСКУССТВЕННОЕ СЕРДЦЕ;0
ЭКОНОМИКА;ИСКУССТВЕННОЕ СЕРДЦЕ;0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);КЕРАМИЧЕСКАЯ ПЛИТКА;0
ЧУВСТВО, ЭМОЦИЯ;ВСПЫЛИТЬ;0
ФИЛОЛОГИЯ;НАРЯД НА РАБОТУ;0
СОЛОВЕЦКИЕ ОСТРОВА;БЕЛОЕ МОРЕ;0
ОНЕЖСКАЯ ГУБА;БЕЛОЕ МОРЕ;0
ЛЕДОВИТЫЙ ОКЕАН;БЕЛОЕ МОРЕ;0
ОКЕАНОЛОГИЯ;БЕЛОЕ МОРЕ;0
НАУКА;РЕГИОНОВЕДЕНИЕ;0
ОБЩЕСТВЕННЫЕ НАУКИ;РЕГИОНОВЕДЕНИЕ;0
МОДА;МУЖСКОЙ ГОЛОВНОЙ УБОР;0
ОДЕЖДА;МУЖСКОЙ ГОЛОВНОЙ УБОР;0
КУКУРУЗНЫЙ ПОЧАТОК;КУКУРУЗА;0
БИОЛОГИЯ;КУКУРУЗА;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;КУКУРУЗА;0
БОТАНИКА;КУКУРУЗА;0
ЖИВОТНОВОДСТВО;КУКУРУЗА;0
МЕДИЦИНА;ЗАЛЕЧИТЬ (ПРИЧИНИТЬ ВРЕД);0
ТРАНСПОРТНАЯ СФЕРА;БАШЕННЫЙ КРАН;0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);БАШЕННЫЙ КРАН;0
ГРУЗОВЫЕ ПЕРЕВОЗКИ;БАШЕННЫЙ КРАН;0
РЕЛИГИЯ;МОНАХ-ОТШЕЛЬНИК;0
ПРОМЫШЛЕННОСТЬ;ТАКСОМОТОРНОЕ ПРЕДПРИЯТИЕ;0
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ;ТАКСОМОТОРНОЕ ПРЕДПРИЯТИЕ;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;ГРАНАТ (ПЛОД);0
РАСТЕНИЕВОДСТВО;ГРАНАТ (ПЛОД);0
МЕДИЦИНА;ПРОВИЗОР;0
ПРОМЫШЛЕННОСТЬ;ПРОВИЗОР;0
ФАРМАКОЛОГИЯ;ПРОВИЗОР;0
ТОРГОВЛЯ;ПРОВИЗОР;0
ИСКУССТВО;МЕЛОДРАМА (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ);0
ТЕАТРАЛЬНОЕ ИСКУССТВО;МЕЛОДРАМА (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ);0
ФИЛОЛОГИЯ;МЕЛОДРАМА (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ);0
ЛИТЕРАТУРА;МЕЛОДРАМА (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ);0
КИНЕМАТОГРАФИЯ;МЕЛОДРАМА (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ);0
БИОЛОГИЯ;ВЕРЕСК;0
БОТАНИКА;ВЕРЕСК;0
АСТРОНОМИЯ;ЗВЕЗДА (НЕБЕСНОЕ ТЕЛО);0
ПРОМЫШЛЕННОСТЬ;ПРОИЗВОДСТВО АВТОМОБИЛЕЙ;0
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ;ПРОИЗВОДСТВО АВТОМОБИЛЕЙ;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;КЛЕРИКАЛ, ПОСЛЕДОВАТЕЛЬ КЛЕРИКАЛИЗМА;0
ПОЛИТИЧЕСКАЯ ПАРТИЯ;КЛЕРИКАЛ, ПОСЛЕДОВАТЕЛЬ КЛЕРИКАЛИЗМА;0
АНТРОПОЛОГИЯ;НАЦИСТСКИЙ ШТУРМОВИК;0
ПОЛИТИЧЕСКАЯ ПАРТИЯ;НАЦИСТСКИЙ ШТУРМОВИК;0
ШКОЛЬНО-ПИСЬМЕННЫЕ ТОВАРЫ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
ПОВТОРИТЬ (ВОЗОБНОВИТЬ В ПАМЯТИ ИЗВЕСТНОЕ);ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
ПЕРЕВОД НА СЛЕДУЮЩИЙ КУРС, В СЛЕДУЮЩИЙ КЛАСС;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
УЧЕБНЫЕ ЗАНЯТИЯ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
ОЛИМПИАДА ПО УЧЕБНЫМ ПРЕДМЕТАМ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
КУРС ОБУЧЕНИЯ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
ЗАЧЕТ ПО УЧЕБНОМУ ПРЕДМЕТУ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
ЭКЗАМЕН ПО УЧЕБНОМУ ПРЕДМЕТУ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
АТТЕСТАЦИЯ УЧАЩЕГОСЯ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
КОНТРОЛЬНЫЙ ДИКТАНТ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
ПЕДАГОГИЧЕСКИЙ СОВЕТ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
УЧИТЬСЯ, ОБУЧАТЬСЯ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
СФЕРА ОБРАЗОВАНИЯ;ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;0
СЕМЬЯ;РОДНЫЕ РОДИТЕЛИ;0
ИСКУССТВО;СКУЛЬПТУРНОЕ ПРОИЗВЕДЕНИЕ;0
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО;СКУЛЬПТУРНОЕ ПРОИЗВЕДЕНИЕ;0
ВАЯНИЕ;СКУЛЬПТУРНОЕ ПРОИЗВЕДЕНИЕ;0
СПОРТ;КАРАТИСТ;0
СПОРТИВНАЯ БОРЬБА;КАРАТИСТ;0
НАУКА;ГИДРОМЕТЕОРОЛОГИЯ;0
НАУКИ О ЗЕМЛЕ;ГИДРОМЕТЕОРОЛОГИЯ;0
ГИДРОМЕТЕОРОЛОГИЯ;ГИДРОМЕТЕОРОЛОГИЯ;0
МЕСТНЫЙ, ЛОКАЛЬНЫЙ;ОБЩИЙ, ЕДИНЫЙ ДЛЯ ВСЕХ;0
НАУКА;ДЕМОГРАФ;0
ДЕМОГРАФИЯ;ДЕМОГРАФ;0
РЕЛИГИЯ;СЕМИНАРИЯ;0
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ;СЕМИНАРИЯ;0
ЭКОНОМИКА;МЕЛКООПТОВАЯ ТОРГОВЛЯ;0
ТОРГОВЛЯ;МЕЛКООПТОВАЯ ТОРГОВЛЯ;0
ПРОМЫШЛЕННОСТЬ;ПРОДУКЦИЯ РЫБОПЕРЕРАБОТКИ;0
ЭКОНОМИКА;ПРОДУКЦИЯ РЫБОПЕРЕРАБОТКИ;0
МЕДИЦИНА;ОБЕЗБОЛИВАНИЕ;0
СВЕРДЛОВСКАЯ ОБЛАСТЬ;ИВДЕЛЬ;0
ПРАВОВАЯ СИСТЕМА;ПРЕСТУПНИЦА;0
ПРЕСТУПЛЕНИЕ;ПРЕСТУПНИЦА;0
ЭКОНОМИКА;ТРОСТНИКОВЫЙ САХАР;0
КУЛИНАРНОЕ ИСКУССТВО;ТРОСТНИКОВЫЙ САХАР;0
ДОНЕЦКАЯ ОБЛ. УКРАИНЫ;ДРУЖКОВКА;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ФЕДЕРАЛЬНОЕ МИНИСТЕРСТВО;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ФЕДЕРАЛЬНОЕ МИНИСТЕРСТВО;0
БИОЛОГИЯ;РАКОВИНА БЕСПОЗВОНОЧНОГО ЖИВОТНОГО;0
ЗООЛОГИЯ;РАКОВИНА БЕСПОЗВОНОЧНОГО ЖИВОТНОГО;0
ХВАСТЛИВЫЙ, НЕСКРОМНЫЙ;СКРОМНЫЙ, НЕХВАСТЛИВЫЙ;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;СКРОМНЫЙ, НЕХВАСТЛИВЫЙ;0
ЧЕРТА ХАРАКТЕРА;СКРОМНЫЙ, НЕХВАСТЛИВЫЙ;0
ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ;ДАВНИЙ (ДАЛЕКИЙ ПО ВРЕМЕНИ);0
СТРАХОВАНИЕ;СТРАХОВОЙ ПОЛИС;0
ФИЛОЛОГИЯ;СТРАХОВОЙ ПОЛИС;0
ФИНАНСОВАЯ СФЕРА;СТРАХОВОЙ ПОЛИС;0
ТЕХНИЧЕСКОЕ УСТРОЙСТВО;ДЕТАЛЬ УСТРОЙСТВА;0
ВИНТОВАЯ НАРЕЗКА;ДЕТАЛЬ УСТРОЙСТВА;0
ПРОМЫШЛЕННОСТЬ;ТЕХНОЛОГИЧЕСКАЯ ЕМКОСТЬ;0
ДЕНЕЖНО-ТОВАРНОЕ ОБРАЩЕНИЕ;ДЕНЕЖНОЕ ОБРАЩЕНИЕ;0
МЕДИЦИНА;ФАРМАКОЛОГИЯ;0
ФАРМАКОЛОГИЯ;ФАРМАКОЛОГИЯ;0
МЕДИЦИНА;ПРЕЗЕРВАТИВ;0
ПРОМЫШЛЕННОСТЬ;ПРЕЗЕРВАТИВ;0
ЭКОНОМИКА;ПРЕЗЕРВАТИВ;0
СЕМЬЯ;ПРЕЗЕРВАТИВ;0
БИОЛОГИЯ;КОШКА;0
ЗООЛОГИЯ;КОШКА;0
БЛИЖНИЙ ВОСТОК;ИОРДАНИЯ;0
ИСКУССТВО;ХУДОЖЕСТВЕННАЯ РОСПИСЬ;0
ПРОМЫШЛЕННОСТЬ;ХУДОЖЕСТВЕННАЯ РОСПИСЬ;0
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО;ХУДОЖЕСТВЕННАЯ РОСПИСЬ;0
ПЛАСТИЧЕСКОЕ ИСКУССТВО;ХУДОЖЕСТВЕННАЯ РОСПИСЬ;0
ЧУВСТВО, ЭМОЦИЯ;ПРЕДПОЧТИТЕЛЬНЫЙ (ЖЕЛАТЕЛЬНЫЙ);0
ТОРГОВАЯ ОПЕРАЦИЯ;ТОРГОВАЯ СКИДКА;0
ЭКОНОМИКА;ТОРГОВАЯ СКИДКА;0
ДЕНЕЖНАЯ НАЛИЧНОСТЬ;ТОРГОВАЯ СКИДКА;0
ТОРГОВЛЯ;ТОРГОВАЯ СКИДКА;0
ПРОМЫШЛЕННОСТЬ;ЗАКРЕПИТЬ (ОБРАБОТАТЬ ФИКСАЖЕМ);0
ФОТОИСКУССТВО;ЗАКРЕПИТЬ (ОБРАБОТАТЬ ФИКСАЖЕМ);0
ОТКОЛОТЬСЯ, ОТКАЧНУТЬСЯ;РАСКОЛ В РЯДАХ;0
ЭКОНОМИКА;ТОРГОВЫЙ ЛОТОК;0
ТОРГОВЛЯ;ТОРГОВЫЙ ЛОТОК;0
ОБЩЕСТВЕННОЕ ПИТАНИЕ;ТОРГОВЫЙ ЛОТОК;0
ЭКОНОМИКА;КАЗНАЧЕЙСТВО;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;КАЗНАЧЕЙСТВО;0
ФИНАНСОВАЯ СФЕРА;КАЗНАЧЕЙСТВО;0
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО;МОДЕЛЬЕР;0
МОДА;МОДЕЛЬЕР;0
ОДЕЖДА;МОДЕЛЬЕР;0
ОБОРОНА ГОСУДАРСТВА;БРАУНИНГ;0
КОСТЮМИРОВАТЬ;КИНОСЪЕМКА;0
ИСКУССТВО;КИНОСЪЕМКА;0
КИНЕМАТОГРАФИЯ;КИНОСЪЕМКА;0
ОБОРОНА ГОСУДАРСТВА;СТРАТЕГИЧЕСКАЯ РАКЕТА;0
ВОЕННАЯ СЛУЖБА;СТРАТЕГИЧЕСКАЯ РАКЕТА;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ПОСЕЛКОВАЯ ДУМА;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ПОСЕЛКОВАЯ ДУМА;0
СУДОХОДСТВО;КАРТАХЕНА;0
УДМУРТИЯ;КАМБАРКА;0
ОБОРОНА ГОСУДАРСТВА;ОБРЕЗ РУЖЬЯ;0
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ;ШТОЛЬНЯ (ГОРНАЯ ВЫРАБОТКА);0
НАУКА;БОТАНИЧЕСКИЙ САД;0
БИОЛОГИЯ;БОТАНИЧЕСКИЙ САД;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;БОТАНИЧЕСКИЙ САД;0
БОТАНИКА;БОТАНИЧЕСКИЙ САД;0
ЭКОЛОГИЧЕСКАЯ НАУКА;БОТАНИЧЕСКИЙ САД;0
РАСТЕНИЕВОДСТВО;БОТАНИЧЕСКИЙ САД;0
ГЕОЛОГИЧЕСКИЕ НАУКИ;ФОСФОРИТ;0
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ;ФОСФОРИТ;0
ЭКОНОМИКА;ЛИКЕР;0
АНТРОПОЛОГИЯ;МАРИЙЦЫ;0
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);ГИДРОЭНЕРГИЯ;0
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);ГИДРОЭНЕРГИЯ;0
ЭЛЕКТРИЧЕСТВО (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ);ГИДРОЭНЕРГИЯ;0
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);ЗАРЯДНОЕ УСТРОЙСТВО;0
ТУША ЖИВОТНОГО;ПОТРОХА;0
ПРОМЫШЛЕННОСТЬ;ПОТРОХА;0
ЭКОНОМИКА;ПОТРОХА;0
ЗООЛОГИЯ;ПОТРОХА;0
БИОЛОГИЯ;ЯГОДНАЯ КУЛЬТУРА;0
БОТАНИКА;ЯГОДНАЯ КУЛЬТУРА;0
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);ТОРШЕР;0
ПРЕДМЕТ ИНТЕРЬЕРА;ТОРШЕР;0
ИЗМЕРЕНИЕ;ТОННА;0
НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
ЗЕМЛЯ ФРАНЦА-ИОСИФА;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
АРХАНГЕЛЬСК;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
ГОРОД АРХАНГЕЛЬСКОЙ ОБЛАСТИ;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
СЕВЕРНЫЙ ЭКОНОМИЧЕСКИЙ РАЙОН РФ;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
СЕВЕР ЕВРОПЕЙСКОЙ ЧАСТИ РФ;АРХАНГЕЛЬСКАЯ ОБЛАСТЬ;0
БИОЛОГИЯ;АГАВА;0
БОТАНИКА;АГАВА;0
БИОЛОГИЯ;ТЕЛОСЛОЖЕНИЕ;0
ЗООЛОГИЯ;ТЕЛОСЛОЖЕНИЕ;0
ГЕНЕТИКА;ТЕЛОСЛОЖЕНИЕ;0
КУЛИНАРНОЕ ИСКУССТВО;КОРМУШКА ДЛЯ ЖИВОТНЫХ;0
ЗООЛОГИЯ;КОРМУШКА ДЛЯ ЖИВОТНЫХ;0
НАУКА;ЛИНГВИСТ;0
ФИЛОЛОГИЯ;ЛИНГВИСТ;0
СПИЦА КОЛЕСА;КОЛЕСО;0
ОБОД КОЛЕСА;КОЛЕСО;0
ЭКОНОМИКА;ТРУДОВОЙ МИГРАНТ;0
ЛЕСНОЕ ХОЗЯЙСТВО;РОЩА;0
ОБОРОНА ГОСУДАРСТВА;ЧАСОВОЙ НА ПОСТУ;0
ВООРУЖЕННЫЙ КОНФЛИКТ;ЧАСОВОЙ НА ПОСТУ;0
ВОЕННАЯ СЛУЖБА;ЧАСОВОЙ НА ПОСТУ;0
ЭКОНОМИКА;ФРАНК, ФРАНЦУЗСКИЙ;0
ФИЛОЛОГИЯ;ФРАНК, ФРАНЦУЗСКИЙ;0
ДЕНЕЖНАЯ НАЛИЧНОСТЬ;ФРАНК, ФРАНЦУЗСКИЙ;0
ФИНАНСОВАЯ СФЕРА;ФРАНК, ФРАНЦУЗСКИЙ;0
ФИЛОЛОГИЯ;ПРЕДЛОЖЕНИЕ (ГРАММАТИЧЕСКАЯ КАТЕГОРИЯ);0
БИОЛОГИЯ;ПЛЕВОК;0
ФИЗИОЛОГИЧЕСКАЯ НАУКА;ПЛЕВОК;0
РЕЛИГИЯ;РЕЛИГИОЗНЫЙ ДОГМАТ;0
ПРОМЫШЛЕННОСТЬ;КРЫШКА (ВЕРХНЯЯ ЧАСТЬ);0
АНТРОПОЛОГИЯ;ЕВРЕИ БУХАРСКИЕ;0
ГЛОТКА (ОРГАН);МИНДАЛИНЫ, ГЛАНДЫ;0
КУЛИНАРНОЕ ИСКУССТВО;МИНДАЛИНЫ, ГЛАНДЫ;0
АНАТОМИЯ (НАУКА);МИНДАЛИНЫ, ГЛАНДЫ;0
КОМПЬЮТЕР;ПРОГРАММНАЯ УТИЛИТА;0
ПРОМЫШЛЕННОСТЬ;ОРАНЖЕРЕЯ;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;ОРАНЖЕРЕЯ;0
БОТАНИКА;ОРАНЖЕРЕЯ;0
РАСТЕНИЕВОДСТВО;ОРАНЖЕРЕЯ;0
ОБОРОНА ГОСУДАРСТВА;МАУЗЕР;0
КУЛИНАРНОЕ ИСКУССТВО;МУСС (ДЕСЕРТ);0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);СНОС СООРУЖЕНИЙ;0
ПРАВОВАЯ СИСТЕМА;ПОДЖИГАТЕЛЬ;0
ПРЕСТУПЛЕНИЕ;ПОДЖИГАТЕЛЬ;0
ПОЖАР;ПОДЖИГАТЕЛЬ;0
АКТЮБИНСКАЯ ОБЛ. КАЗАХСТАНА;ТЕМИР;0
ПРАВОВАЯ СИСТЕМА;ПРАВОВАЯ ПОМОЩЬ;0
ЭКОНОМИКА;ФИНАНСОВАЯ ПОЛИТИКА;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ФИНАНСОВАЯ ПОЛИТИКА;0
ФИНАНСОВАЯ СФЕРА;ФИНАНСОВАЯ ПОЛИТИКА;0
АСТРОНОМИЯ;ПЛАНЕТА ПЛУТОН;0
СПОРТ;БОБСЛЕЙНЫЙ СПОРТ;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;ВСПЫЛЬЧИВЫЙ, ЗАПАЛЬЧИВЫЙ;0
ЧЕРТА ХАРАКТЕРА;ВСПЫЛЬЧИВЫЙ, ЗАПАЛЬЧИВЫЙ;0
ЗАМКНУТЫЙ, НЕОБЩИТЕЛЬНЫЙ;ОБЩИТЕЛЬНЫЙ;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;ОБЩИТЕЛЬНЫЙ;0
ЧЕРТА ХАРАКТЕРА;ОБЩИТЕЛЬНЫЙ;0
ЭКОНОМИКА;ВАННА (ВМЕСТИЛИЩЕ);0
КОММУНАЛЬНОЕ ХОЗЯЙСТВО;ВАННА (ВМЕСТИЛИЩЕ);0
СОДЕРЖАТЕЛЬНЫЙ;БЕССОДЕРЖАТЕЛЬНЫЙ;0
СФЕРА ОБРАЗОВАНИЯ;ПЯТИКУРСНИК;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ЭТНИЧЕСКИЙ СЕПАРАТИЗМ;0
АНТРОПОЛОГИЯ;ЭТНИЧЕСКИЙ СЕПАРАТИЗМ;0
ПОЛИТИЧЕСКАЯ ПАРТИЯ;ЭТНИЧЕСКИЙ СЕПАРАТИЗМ;0
ИСКУССТВО;ПОП-ГРУППА;0
МУЗЫКАЛЬНОЕ ИСКУССТВО;ПОП-ГРУППА;0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);СТРОИТЕЛЬНЫЙ ГИПС;0
ПРЕДМЕТ ИНТЕРЬЕРА;ТУМБА (ШКАФЧИК);0
ИЗМЕРЕНИЕ;ИЗМЕРИТЕЛЬНАЯ ЛИНЕЙКА;0
ИСКУССТВО;ЖАНР ИСКУССТВА;0
ПРАВОВАЯ СИСТЕМА;ПОЩЕЧИНА;0
ПРЕСТУПЛЕНИЕ;ПОЩЕЧИНА;0
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ;ОПАСНОСТЬ ЯДЕРНОЙ ВОЙНЫ;0
ТУЛЬСКАЯ ОБЛАСТЬ;ЯСНОГОРСК;0
КУЛИНАРНОЕ ИСКУССТВО;КОРМИТЬ, ДАВАТЬ ЕДУ;0
ПЛОХОЙ ЧЕЛОВЕК;ПЛОХОЙ ПОСТУПОК;0
ПРОМЫШЛЕННОСТЬ;КВАС;0
ЭКОНОМИКА;КВАС;0
МИЧУРИНСК;ТАМБОВСКАЯ ОБЛАСТЬ;0
РАССКАЗОВО;ТАМБОВСКАЯ ОБЛАСТЬ;0
МОРШАНСК;ТАМБОВСКАЯ ОБЛАСТЬ;0
КОТОВСК, ТАМБОВСКОЙ ОБЛ.;ТАМБОВСКАЯ ОБЛАСТЬ;0
ТАМБОВ;ТАМБОВСКАЯ ОБЛАСТЬ;0
ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;ТАМБОВСКАЯ ОБЛАСТЬ;0
ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНЫЙ ЭКОНОМИЧЕСКИЙ РАЙОН РФ;ТАМБОВСКАЯ ОБЛАСТЬ;0
УЛЬЯНОВСКАЯ ОБЛАСТЬ;НОВОУЛЬЯНОВСК;0
НАУКА;УЧЕНЫЙ-ЭКОЛОГ;0
КОМПЬЮТЕР;ДИСКОВОД;0
ПРОМЫШЛЕННОСТЬ;ЛАМИНИРОВАНИЕ;0
ПРАВОВАЯ СИСТЕМА;УКЛОНЕНИЕ ОТ ПРИЗЫВА НА ВОЕННУЮ СЛУЖБУ;0
ПРЕСТУПЛЕНИЕ;УКЛОНЕНИЕ ОТ ПРИЗЫВА НА ВОЕННУЮ СЛУЖБУ;0
ВОЕННАЯ СЛУЖБА;УКЛОНЕНИЕ ОТ ПРИЗЫВА НА ВОЕННУЮ СЛУЖБУ;0
ЛЕГКИЙ ПО ВЕСУ;ТЯЖЕЛЫЙ ПО ВЕСУ;0
ФИЗИКА;ТЯЖЕЛЫЙ ПО ВЕСУ;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;АМБАР;0
ТОРГОВЛЯ;АМБАР;0
МОДА;НОШЕНИЕ ОБУВИ;0
ОДЕЖДА;НОШЕНИЕ ОБУВИ;0
ОБУВЬ;НОШЕНИЕ ОБУВИ;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;ПРИВИВКА РАСТЕНИЙ;0
БОТАНИКА;ПРИВИВКА РАСТЕНИЙ;0
РАСТЕНИЕВОДСТВО;ПРИВИВКА РАСТЕНИЙ;0
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);МАГНИТОФОН;0
РЕЛИГИЯ;МОЛИТВЕННИК;0
ФИЛОЛОГИЯ;МОЛИТВЕННИК;0
ЦВЕТОК (ЧАСТЬ РАСТЕНИЯ);ЧАШЕЧКА ЦВЕТКА;0
БИОЛОГИЯ;ЧАШЕЧКА ЦВЕТКА;0
БОТАНИКА;ЧАШЕЧКА ЦВЕТКА;0
ЦИРКОВАЯ ОРГАНИЗАЦИЯ;ЗВЕРИНЕЦ;0
ЧУВСТВО, ЭМОЦИЯ;ВОЖДЕЛЕННЫЙ (ЖЕЛАННЫЙ, СТРАСТНО ОЖИДАЕМЫЙ);0
ИСКУССТВО;МОДЕРН;0
