child_id;parent_id;y_label
БРЮЗГЛИВЫЙ ЧЕЛОВЕК;ПЛОХОЙ ЧЕЛОВЕК;1
ЛЕГКОМЫСЛЕННЫЙ ЧЕЛОВЕК;ПЛОХОЙ ЧЕЛОВЕК;1
ЗЛЮКА, ЗЛЫДЕНЬ;ПЛОХОЙ ЧЕЛОВЕК;1
КРИКУН, ГОРЛОПАН;ПЛОХОЙ ЧЕЛОВЕК;1
СКАНДАЛИСТ, СКАНДАЛИСТКА;ПЛОХОЙ ЧЕЛОВЕК;1
ВОДИТЕЛЬ-ЛИХАЧ;ПЛОХОЙ ЧЕЛОВЕК;1
ЛОВКАЧ, ПРОНЫРА;ПЛОХОЙ ЧЕЛОВЕК;1
НЕНАВИСТНИК;ПЛОХОЙ ЧЕЛОВЕК;1
СПЛЕТНИК;ПЛОХОЙ ЧЕЛОВЕК;1
НЕВЕЖА, НЕВОСПИТАННЫЙ ЧЕЛОВЕК;ПЛОХОЙ ЧЕЛОВЕК;1
ИНТРИГАН;ПЛОХОЙ ЧЕЛОВЕК;1
НЕВЕЖДА, НЕУЧ, ПРОФАН;ПЛОХОЙ ЧЕЛОВЕК;1
РАЗГИЛЬДЯЙ, РАЗДОЛБАЙ;ПЛОХОЙ ЧЕЛОВЕК;1
СУМАСБРОД (СУМАСБРОДНЫЙ ЧЕЛОВЕК);ПЛОХОЙ ЧЕЛОВЕК;1
НАДОЕДА;ПЛОХОЙ ЧЕЛОВЕК;1
РЕВНИВЫЙ ЧЕЛОВЕК;ПЛОХОЙ ЧЕЛОВЕК;1
ИЗВРАЩЕНЕЦ;ПЛОХОЙ ЧЕЛОВЕК;1
ОБЖОРА;ПЛОХОЙ ЧЕЛОВЕК;1
ПРИСПОСОБЛЕНЕЦ;ПЛОХОЙ ЧЕЛОВЕК;1
ЦИНИЧНЫЙ ЧЕЛОВЕК;ПЛОХОЙ ЧЕЛОВЕК;1
ШТАБ ВООРУЖЕННЫХ СИЛ;ШТАБ (РУКОВОДЯЩИЙ ОРГАН);1
ЛЕДОХОД;ЛЕДОВАЯ ОБСТАНОВКА;1
ЛЕДОСТАВ;ЛЕДОВАЯ ОБСТАНОВКА;1
ВСКРЫТИЕ ЛЬДА;ЛЕДОВАЯ ОБСТАНОВКА;1
УЧИТЕЛЬ ФИЗИКИ;УЧИТЕЛЬ-ПРЕДМЕТНИК;1
УЧИТЕЛЬ ФИЗКУЛЬТУРЫ;УЧИТЕЛЬ-ПРЕДМЕТНИК;1
ЗНАТЬ, ОБЛАДАТЬ ПОЗНАНИЯМИ;ВЛАДЕТЬ ИНФОРМАЦИЕЙ;1
ЗНАКОМСТВО С ТЕМОЙ;ВЛАДЕТЬ ИНФОРМАЦИЕЙ;1
АВТОКРАТИЯ;ВСЕВЛАСТНЫЙ;1
ПРАЗДНОВАНИЕ;ОТМЕТИТЬ ПАМЯТНУЮ ДАТУ;1
ПАМЯТНОЕ МЕРОПРИЯТИЕ;ОТМЕТИТЬ ПАМЯТНУЮ ДАТУ;1
ПЕРЕКУР (ОТДЫХ);ОТДЫХ;1
ДЕТСКИЙ ОТДЫХ;ОТДЫХ;1
АКТИВНЫЙ ОТДЫХ;ОТДЫХ;1
ОТДЫХ НА ПРИРОДЕ;ОТДЫХ;1
ЗИМНИЙ ОТДЫХ;ОТДЫХ;1
ЛЕТНИЙ ОТДЫХ;ОТДЫХ;1
ЭКОЛОГИЧЕСКОЕ БЕДСТВИЕ;ЗАГРЯЗНЕНИЕ ПРИРОДЫ;1
ЗАГРЯЗНЕНИЕ АТМОСФЕРЫ;ЗАГРЯЗНЕНИЕ ПРИРОДЫ;1
ЗАГРЯЗНЕНИЕ ПОЧВ;ЗАГРЯЗНЕНИЕ ПРИРОДЫ;1
ЗАГРЯЗНЕНИЕ ВОД;ЗАГРЯЗНЕНИЕ ПРИРОДЫ;1
ТЕХНОГЕННОЕ ЗАГРЯЗНЕНИЕ;ЗАГРЯЗНЕНИЕ ПРИРОДЫ;1
ШУМ (ЗВУК);ЗВУК;1
ТРЕСК (РЕЗКИЙ ЗВУК);ЗВУК;1
СТРЕКОТ;ЗВУК;1
СТУК УДАРА;ЗВУК;1
СВИСТ;ЗВУК;1
ГОЛОС (СОВОКУПНОСТЬ ЗВУКОВ);ЗВУК;1
СКРЕЖЕТ;ЗВУК;1
ХРИП, ХРИПЛЫЙ ЗВУК;ЗВУК;1
СТОН;ЗВУК;1
ШОРОХ;ЗВУК;1
ШЕЛЕСТ;ЗВУК;1
ОТЗВУК, ДАЛЕКИЙ ЗВУК;ЗВУК;1
ЗВОН (ЗВУК);ЗВУК;1
УДАР, ЗВУК ОТ УДАРА;ЗВУК;1
МУЗЫКАЛЬНЫЙ ЗВУК;ЗВУК;1
ПРИЗВУК;ЗВУК;1
СКРИП;ЗВУК;1
ЗВУКОВОЙ СИГНАЛ;ЗВУК;1
РОКОТ;ЗВУК;1
ДРОБЬ (ЗВУК);ЗВУК;1
СМЕХ (ЗВУК);ЗВУК;1
ХЛОПОК (ЗВУК);ЗВУК;1
СЛОГ СЛОВА;ЗВУК;1
ЗВУКИ РЕЧИ;ЗВУК;1
ЗВУК ШАГОВ;ЗВУК;1
НИЗКИЙ ЗВУК;ЗВУК;1
ТОВАРООБМЕН;ОБМЕНЯТЬ;1
ВАЛЮТНЫЙ ОБМЕН;ОБМЕНЯТЬ;1
ОБМЕНЯТЬСЯ, ПРОИЗВЕСТИ ОБМЕН;ОБМЕНЯТЬ;1
РАЗМЕН ДЕНЕГ;ОБМЕНЯТЬ;1
ОБРАЗ ЖИЗНИ;УКЛАД (УСТАНОВИВШИЙСЯ ПОРЯДОК);1
ОБЩЕСТВЕННО-ЭКОНОМИЧЕСКИЙ УКЛАД;УКЛАД (УСТАНОВИВШИЙСЯ ПОРЯДОК);1
ШКОЛЬНОЕ ИЗЛОЖЕНИЕ;ПЕРЕСКАЗАТЬ, ПОВТОРИТЬ СВОИМИ СЛОВАМИ;1
МАТЕМАТИЧЕСКИЕ НАУКИ;НАУКА;1
ОБЩЕСТВЕННЫЕ НАУКИ;НАУКА;1
ПРИКЛАДНЫЕ НАУКИ;НАУКА;1
ГУМАНИТАРНЫЕ НАУКИ;НАУКА;1
ЕСТЕСТВЕННЫЕ НАУКИ;НАУКА;1
ЛОГИКА (НАУКА);НАУКА;1
РАЗЛИТЬ ПО СОСУДАМ;ПЕРЕЛИТЬ В ДРУГУЮ ЕМКОСТЬ;1
СИЯНИЕ СВЕТА;СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
БЛЕСК (ЯРКИЙ, ИСКРЯЩИЙСЯ СВЕТ);СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
ОТСВЕТ, ОТРАЖЕННЫЙ СВЕТ;СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
ПРОБЛЕСК СВЕТА;СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
ОСВЕЩЕНИЕ, СВЕТ ОТ ИСТОЧНИКА;СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
ПОЛУСВЕТ (СЛАБЫЙ СВЕТ);СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
СОЛНЕЧНЫЙ СВЕТ;СВЕТ (ЛУЧИСТАЯ ЭНЕРГИЯ);1
МУЗЫКА КАНТРИ;МУЗЫКАЛЬНЫЙ ФОЛЬКЛОР;1
НАРОДНАЯ ПЕСНЯ;МУЗЫКАЛЬНЫЙ ФОЛЬКЛОР;1
ФЛАМЕНКО;МУЗЫКАЛЬНЫЙ ФОЛЬКЛОР;1
ФОЛК-РОК;МУЗЫКАЛЬНЫЙ ФОЛЬКЛОР;1
ЮЖНЫЕ СЛАВЯНЕ;СЛАВЯНЕ;1
ЗАПАДНЫЕ СЛАВЯНЕ;СЛАВЯНЕ;1
ВОСТОЧНЫЕ СЛАВЯНЕ;СЛАВЯНЕ;1
ТАЙСКИЙ БОКС;КИКБОКСИНГ;1
ПРЕСТУПНЫЙ, КРИМИНАЛЬНЫЙ (ПРЕДОСУДИТЕЛЬНЫЙ);ПРЕДОСУДИТЕЛЬНЫЙ;1
СУПЕРМОДЕЛЬ;СВЕТСКИЙ ПЕРСОНАЖ;1
ЛОГОПЕД;ДЕФЕКТОЛОГ;1
ЛАБОРАНТ МЕДИЦИНСКОГО УЧРЕЖДЕНИЯ;ЛАБОРАНТ;1
ПЕРСПЕКТИВНЫЙ, С ХОРОШИМИ ПЕРСПЕКТИВАМИ;ЗАМАНЧИВЫЙ;1
ГРУЗОВОЙ ТЕРМИНАЛ;ТРАНСПОРТНЫЙ ТЕРМИНАЛ;1
ПРИЧАЛ;ТРАНСПОРТНЫЙ ТЕРМИНАЛ;1
ПАССАЖИРСКИЙ ТЕРМИНАЛ;ТРАНСПОРТНЫЙ ТЕРМИНАЛ;1
КОМАНДИРОВКА;ПОЕЗДКА;1
ЭКСКУРСИЯ;ПОЕЗДКА;1
ЭКСПЕДИЦИЯ (ПОЕЗДКА);ПОЕЗДКА;1
ПУТЕШЕСТВИЕ;ПОЕЗДКА;1
ГАСТРОЛИ;ПОЕЗДКА;1
РАЗВЛЕКАТЕЛЬНАЯ ПОЕЗДКА;ПОЕЗДКА;1
САФАРИ (ОХОТА);ПОЕЗДКА;1
ТУРИСТИЧЕСКАЯ ПОЕЗДКА;ПОЕЗДКА;1
ЗАГРАНИЧНАЯ ПОЕЗДКА;ПОЕЗДКА;1
СТРАХОВАНИЕ;ВОЗМЕСТИТЬ;1
ОПРАВДАТЬ (ВОЗМЕСТИТЬ);ВОЗМЕСТИТЬ;1
ОТРАБОТАТЬ (ВОЗМЕСТИТЬ ТРУДОМ);ВОЗМЕСТИТЬ;1
ВОСПОЛНИТЬ;ВОЗМЕСТИТЬ;1
ДЕНЕЖНАЯ КОМПЕНСАЦИЯ;ВОЗМЕСТИТЬ;1
ВОЗМЕЩЕНИЕ ВРЕДА;ВОЗМЕСТИТЬ;1
ПРИСТАЛЬНЫЙ;НАПРЯЖЕННЫЙ (ТРЕБУЮЩИЙ НАПРЯЖЕНИЯ СИЛ, ВНИМАНИЯ);1
СОСРЕДОТОЧЕННЫЙ (НАПРЯЖЕННЫЙ, УСТРЕМЛЕННЫЙ);НАПРЯЖЕННЫЙ (ТРЕБУЮЩИЙ НАПРЯЖЕНИЯ СИЛ, ВНИМАНИЯ);1
ИНТЕНСИВНЫЙ (НАПРЯЖЕННЫЙ, УСИЛЕННЫЙ);НАПРЯЖЕННЫЙ (ТРЕБУЮЩИЙ НАПРЯЖЕНИЯ СИЛ, ВНИМАНИЯ);1
ГОРЯЧИЙ (НАПРЯЖЕННЫЙ);НАПРЯЖЕННЫЙ (ТРЕБУЮЩИЙ НАПРЯЖЕНИЯ СИЛ, ВНИМАНИЯ);1
СТАРИНА, ДАВНЕЕ ВРЕМЯ;ДАЛЬ, ДАЛЕКОЕ ВРЕМЯ;1
ДЕЗЕРТИР;ПРЕДАТЕЛЬ;1
ПЕРЕБЕЖЧИК;ПРЕДАТЕЛЬ;1
КОЛЛАБОРАЦИОНИСТ;ПРЕДАТЕЛЬ;1
ПОВСЕМЕСТНЫЙ;ВСЕОБЩИЙ;1
ОБМЕРЕТЬ, ОБОМЛЕТЬ;ЦЕПЕНЕТЬ, СТОЛБЕНЕТЬ;1
АТАКА, ВОЕННЫЙ УДАР;НАСТУПЛЕНИЕ ВОЙСК;1
КОНТРНАСТУПЛЕНИЕ;НАСТУПЛЕНИЕ ВОЙСК;1
НЕЙТРАЛИТЕТ, НЕВМЕШАТЕЛЬСТВО В КОНФЛИКТ;НЕУЧАСТИЕ, ОТКАЗ ОТ УЧАСТИЯ;1
ПРОТЕСТОВАТЬ, ВЫРАЖАТЬ НЕСОГЛАСИЕ;ВОЗРАЗИТЬ;1
СЕТОВАТЬ, РОПТАТЬ;ВОЗРАЗИТЬ;1
ПЕРЕЧИТЬ, ПРОТИВОРЕЧИТЬ;ВОЗРАЗИТЬ;1
ПАРИРОВАТЬ (ВОЗРАЗИТЬ);ВОЗРАЗИТЬ;1
ВОССТАТЬ (ВОСПРОТИВИТЬСЯ);ВОЗРАЗИТЬ;1
ОСПОРИТЬ (ОБЪЯВИТЬ СПОРНЫМ, ЗАЯВИТЬ СВОЕ НЕСОГЛАСИЕ);ВОЗРАЗИТЬ;1
ПРОТИВОДЕЙСТВОВАТЬ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ВОЗРАЗИТЬ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОТКАЗАТЬ, ОТВЕТИТЬ ОТРИЦАТЕЛЬНО;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
СОГЛАСИТЬСЯ, ДАТЬ СОГЛАСИЕ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОТКЛИКНУТЬСЯ, ОТОЗВАТЬСЯ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОДЕРНУТЬ, ОСАДИТЬ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
НАГРАДИТЬ, ПРЕДОСТАВИТЬ НАГРАДУ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ВОЗМЕСТИТЬ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОТПЛАТИТЬ, ВОЗДАТЬ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
НАКАЗАТЬ (ВОЗДЕЙСТВОВАТЬ);ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ВОЗМЕЗДИЕ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
РАСПЛАТИТЬСЯ (ОТОМСТИТЬ ИЛИ НАКАЗАТЬ);ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОТРАЗИТЬ (ДАТЬ ОТПОР);ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ПРОМОЛЧАТЬ В ОТВЕТ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОТПОР, ДАТЬ ОТПОР;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОБМЕНЯТЬСЯ (ВЗАИМНО СДЕЛАТЬ);ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ОТВЕТНОЕ ЧУВСТВО;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ПРИЕМ ПРИ ВСТРЕЧЕ;ОТВЕТИТЬ, ПОСТУПИТЬ В ОТВЕТ;1
ЦАРАПИНА НА КОЖЕ;ЛЕГКОЕ РАНЕНИЕ;1
ВОИНСКИЕ ПЕРЕВОЗКИ;ПЕРЕМЕЩЕНИЕ ВОЙСК;1
МАРШ-БРОСОК;ПЕРЕМЕЩЕНИЕ ВОЙСК;1
ВОЕННЫЙ ПОХОД;ПЕРЕМЕЩЕНИЕ ВОЙСК;1
ПОДЧИСТИТЬ (СТЕРЕТЬ);СОСКОБЛИТЬ, ОТСКОБЛИТЬ;1
ГОЛОСОВЫЕ СВЯЗКИ;СВЯЗКА (ТКАНЬ ОРГАНИЗМА);1
АРХЕОЛОГ;ИСТОРИК;1
КРАЕВЕД;ИСТОРИК;1
ВОСТОКОВЕД;ИСТОРИК;1
ЕГИПТОЛОГ;ИСТОРИК;1
ПОДМАСТЕРЬЕ;УЧЕНИК (НАЧИНАЮЩИЙ РАБОТНИК);1
РАЗГЛАДИТЬ;РАСПРАВИТЬ (ВЫПРЯМИТЬ, СДЕЛАТЬ РОВНЫМ);1
ТЯНУТЬСЯ, ПОТЯГИВАТЬСЯ;РАСПРАВИТЬ (ВЫПРЯМИТЬ, СДЕЛАТЬ РОВНЫМ);1
ВЫЦЕДИТЬ (ЦЕДЯ ВЫПУСТИТЬ);ПРОЦЕЖИВАНИЕ ЖИДКОСТИ;1
КОМПАНИЯ СОТОВОЙ СВЯЗИ;ТЕЛЕФОННАЯ КОМПАНИЯ;1
АПАРТЕИД;РАСОВАЯ СЕГРЕГАЦИЯ;1
ПРОКУРАТУРА;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
ОРГАН СУДЕБНОЙ СИСТЕМЫ;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
ТАМОЖЕННАЯ СЛУЖБА;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
СЛЕДСТВЕННЫЕ ОРГАНЫ;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
УГОЛОВНО-ИСПОЛНИТЕЛЬНАЯ СИСТЕМА;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
ОРГАНЫ ВНУТРЕННИХ ДЕЛ;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
УПРАВЛЕНИЕ ПО БОРЬБЕ С ОРГАНИЗОВАННОЙ ПРЕСТУПНОСТЬЮ;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
ОРГАНЫ ЮСТИЦИИ;ПРАВООХРАНИТЕЛЬНЫЕ ОРГАНЫ;1
ВОСКРЕСНУТЬ, ВОСПРЯНУТЬ ДУХОМ;ОЖИВИТЬСЯ (СТАТЬ ОЖИВЛЕННЫМ);1
ВЗБОДРИТЬСЯ, ПРИЙТИ В БОДРОЕ НАСТРОЕНИЕ;ОЖИВИТЬСЯ (СТАТЬ ОЖИВЛЕННЫМ);1
БУФФОНАДА (ПРЕДСТАВЛЕНИЕ);КЛОУНАДА;1
ВЕТЕРАН ВОЙНЫ;ВЕТЕРАН ВОЕННОЙ СЛУЖБЫ;1
НЕФТЕХРАНИЛИЩЕ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
ОВОЩЕХРАНИЛИЩЕ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
СКЛАД ДЛЯ ХРАНЕНИЯ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
ГАЗОХРАНИЛИЩЕ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
ЗЕРНОХРАНИЛИЩЕ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
ХРАНИЛИЩЕ РАДИОАКТИВНЫХ ОТХОДОВ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
КЛАДОВАЯ ДЛЯ ХРАНЕНИЯ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
ПОГРЕБ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
МУЗЕЙНЫЙ ЗАПАСНИК;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
СЕЙФ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
КАМЕРА ХРАНЕНИЯ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
БАНКОВСКОЕ ХРАНИЛИЩЕ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
ВИННЫЙ ПОГРЕБ;ПОМЕЩЕНИЕ ДЛЯ ХРАНЕНИЯ;1
НЕУМЫШЛЕННЫЙ, НЕПРЕДНАМЕРЕННЫЙ;СЛУЧАЙНЫЙ (НЕОЖИДАННЫЙ И НЕПРОИЗВОЛЬНЫЙ);1
КРАНОВЩИК;МАШИНИСТ МАШИНЫ, УСТАНОВКИ;1
БУЛЬДОЗЕРИСТ;МАШИНИСТ МАШИНЫ, УСТАНОВКИ;1
ЭКСКАВАТОРЩИК;МАШИНИСТ МАШИНЫ, УСТАНОВКИ;1
ВАЯНИЕ;МОНУМЕНТАЛЬНОЕ ИСКУССТВО;1
СТЕНОПИСЬ;МОНУМЕНТАЛЬНОЕ ИСКУССТВО;1
ФРЕСКОВАЯ ЖИВОПИСЬ;МОНУМЕНТАЛЬНОЕ ИСКУССТВО;1
КЛАСС УЧЕНИКОВ;УЧЕБНАЯ ГРУППА;1
ВИНОДЕЛЬЧЕСКАЯ ПРОМЫШЛЕННОСТЬ;АЛКОГОЛЬНАЯ ПРОМЫШЛЕННОСТЬ;1
ПИВОВАРЕННАЯ ПРОМЫШЛЕННОСТЬ;АЛКОГОЛЬНАЯ ПРОМЫШЛЕННОСТЬ;1
ЛИКЕРОВОДОЧНАЯ ПРОМЫШЛЕННОСТЬ;АЛКОГОЛЬНАЯ ПРОМЫШЛЕННОСТЬ;1
РАЗНОСНАЯ ТОРГОВЛЯ;РОЗНИЧНАЯ ТОРГОВЛЯ;1
ВЫЕЗДНАЯ ТОРГОВЛЯ;РОЗНИЧНАЯ ТОРГОВЛЯ;1
НАУЧНАЯ ШКОЛА;ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ;1
СТИЛЬ В ИСКУССТВЕ;ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ;1
ПОЛИТИЧЕСКОЕ НАПРАВЛЕНИЕ;ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ;1
МЕЙНСТРИМ;ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ;1
НАУЧНАЯ ПАРАДИГМА;ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ;1
СЕМЕЙСТВО ОСОКОВЫЕ;СЕМЕЙСТВО РАСТЕНИЙ;1
СЕМЕЙСТВО СИТНИКОВЫЕ;СЕМЕЙСТВО РАСТЕНИЙ;1
ПОЧИНКА НЕИСПРАВНОГО;ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
ПОДРИСОВАТЬ, ПОДПРАВИТЬ РИСУНОК;ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
ПОПРАВИТЬСЯ (ИСПРАВИТЬ СВОЮ ОШИБКУ);ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
ОПРАВИТЬ (ПОДПРАВИТЬ);ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
УТОЧНИТЬ, СДЕЛАТЬ ТОЧНЕЕ;ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
РЕДАКТИРОВАНИЕ ТЕКСТА;ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
КОРРЕКТИРОВАТЬ ОГОНЬ;ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ;1
ШОРТЫ;ШТАНЫ, БРЮКИ;1
ДЖИНСЫ;ШТАНЫ, БРЮКИ;1
ШАРОВАРЫ;ШТАНЫ, БРЮКИ;1
БРЮКИ СО СКЛАДКОЙ;ШТАНЫ, БРЮКИ;1
КАБАЛИСТИКА;МИСТИЦИЗМ;1
ОККУЛЬТИЗМ;МИСТИЦИЗМ;1
КАРАКУЛЕВО-СМУШКОВОЕ СЫРЬЕ;МЕХ, ПУШНИНА;1
БОБРОВЫЙ МЕХ;МЕХ, ПУШНИНА;1
НОРКОВЫЙ МЕХ;МЕХ, ПУШНИНА;1
ПЕСЦОВЫЙ МЕХ;МЕХ, ПУШНИНА;1
МЕХ ВЫДРЫ;МЕХ, ПУШНИНА;1
КРОЛИЧИЙ МЕХ;МЕХ, ПУШНИНА;1
МЕХ СОБОЛЯ;МЕХ, ПУШНИНА;1
МЕХ ГОРНОСТАЯ;МЕХ, ПУШНИНА;1
БУЙНЫЙ (СВОЕНРАВНЫЙ, НЕПОКОРНЫЙ);НЕПОСЛУШНЫЙ (ЧЕРТА ХАРАКТЕРА);1
НЕДИСЦИПЛИНИРОВАННЫЙ;НЕПОСЛУШНЫЙ (ЧЕРТА ХАРАКТЕРА);1
ЭЛЕКТРОД;ПРОВОДНИК ЭЛЕКТРИЧЕСТВА;1
ТРУП;ТЕЛО ЧЕЛОВЕКА, ЖИВОТНОГО;1
ТУША ЖИВОТНОГО;ТЕЛО ЧЕЛОВЕКА, ЖИВОТНОГО;1
ТУШКА ЖИВОТНОГО;ТЕЛО ЧЕЛОВЕКА, ЖИВОТНОГО;1
ПОГРУЗИТЬ (ОПУСТИТЬ);ПРОНИКНУТЬ ВНУТРЬ;1
ВОЙТИ ВНУТРЬ;ПРОНИКНУТЬ ВНУТРЬ;1
ПРОНИЗАТЬ;ПРОНИКНУТЬ ВНУТРЬ;1
ПРОСАЧИВАНИЕ ЖИДКОСТИ, ГАЗА;ПРОНИКНУТЬ ВНУТРЬ;1
ВЛЕТЕТЬ (ПРОНИКНУТЬ);ПРОНИКНУТЬ ВНУТРЬ;1
ЗАБРАТЬСЯ ВНУТРЬ;ПРОНИКНУТЬ ВНУТРЬ;1
ВЪЕХАТЬ ВНУТРЬ;ПРОНИКНУТЬ ВНУТРЬ;1
ВСПРЫГНУТЬ;ПРОНИКНУТЬ ВНУТРЬ;1
ВТЕРЕТЬСЯ (ПРОНИКНУТЬ);ПРОНИКНУТЬ ВНУТРЬ;1
ВЛИТЬСЯ ВНУТРЬ;ПРОНИКНУТЬ ВНУТРЬ;1
ПРОБИТЬСЯ ЧЕРЕЗ ПРЕПЯТСТВИЕ;ПРОНИКНУТЬ ВНУТРЬ;1
ПРОСОЧИТЬСЯ (НЕЗАМЕТНО ПРОБРАТЬСЯ);ПРОНИКНУТЬ ВНУТРЬ;1
РАСКРЫВАЕМОСТЬ ПРЕСТУПЛЕНИЙ;СТАТИСТИЧЕСКИЙ ПОКАЗАТЕЛЬ;1
АВАРИЙНОСТЬ (ПОКАЗАТЕЛЬ);СТАТИСТИЧЕСКИЙ ПОКАЗАТЕЛЬ;1
ЗАКЛЮЧЕНИЕ ПОД СТРАЖУ;МЕРА ПРЕСЕЧЕНИЯ;1
ОСВОБОЖДЕНИЕ ПОД ЗАЛОГ;МЕРА ПРЕСЕЧЕНИЯ;1
ВЗЯТИЕ ПОД СТРАЖУ;МЕРА ПРЕСЕЧЕНИЯ;1
ГИПСОВЫЙ СЛЕПОК;СЛЕПОК (КОПИЯ);1
САБАНТУЙ;ТАТАРСКИЙ НАЦИОНАЛЬНЫЙ ПРАЗДНИК;1
ЛАКОНИЧНЫЙ;КРАТКИЙ, КРАТКО ИЗЛОЖЕННЫЙ;1
ЕМКИЙ (КРАТКИЙ И СОДЕРЖАТЕЛЬНЫЙ);КРАТКИЙ, КРАТКО ИЗЛОЖЕННЫЙ;1
ГРАФСТВО АНГЛИИ;ГРАФСТВО ВЕЛИКОБРИТАНИИ;1
ПРЕКРАТИТЬ, ПОЛОЖИТЬ КОНЕЦ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
УСТРАНИТЬ, УБРАТЬ В СТОРОНУ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
НАПОМНИТЬ, ЗАСТАВИТЬ ВСПОМНИТЬ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
ПЕРЕМЕСТИТЬ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
ЗАЖЕЧЬ ОГОНЬ, ПЛАМЯ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
УДАЛИТЬ (ЗАСТАВИТЬ УЙТИ);ПРИНУДИТЬ, ЗАСТАВИТЬ;1
ГАШЕНИЕ ОГНЯ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
БУДИТЬ (ЗАСТАВЛЯТЬ ПРОСНУТЬСЯ);ПРИНУДИТЬ, ЗАСТАВИТЬ;1
ПРИУЧИТЬ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
ЗАГНАТЬ ВНУТРЬ;ПРИНУДИТЬ, ЗАСТАВИТЬ;1
